unit_code,unit,factory,production_date,total_emp_sl,dup,mean_prod_sl,missing_obs,percent_all_eight,percent_first_four,percent_last_four,percent_constant_four,percent_constant_eight,std
UNIT-61,E61,E61,22nov2022,393,0,440.98077,4.3569713,72.83654,0,0,53.60577,10.096154,116.3339
UNIT-61,E61,E61,23nov2022,332,0,402.56195,17.975504,58.213257,0,0,38.9049,0,134.1069
UNIT-61,E61,E61,24nov2022,402,0,398.85245,14.607728,48.946136,0,0,41.920376,0,139.29094
UNIT-61,E61,E61,25nov2022,302,0,472.26709,0,100,0,0,57.763977,.310559,136.901
UNIT-61,E61,E61,26nov2022,208,0,457.27478,0,100,0,0,44.144146,1.8018018,170.18657
UNIT-61,E61,E61,28nov2022,316,0,329.9494,26.450893,66.369049,0,0,28.571428,0,211.92973
UNIT-61,E61,E61,29nov2022,385,0,410.26962,15.471814,70.098038,6.6176472,0,29.166666,0,196.26532
UNIT-61,E61,E61,30nov2022,383,0,455.20987,2.8703704,92.34568,0,0,46.666668,1.4814814,171.0188
UNIT-60,E60,E60,02nov2022,39,0,193.71794,69.230766,0,48.717949,0,0,0,128.75272
UNIT-60,E60,E60,03nov2022,39,0,287.05127,56.089745,0,51.282051,0,35.897434,0,100.98019
UNIT-60,E60,E60,04nov2022,20,0,676,0,100,0,0,100,75,185.54755
UNIT-60,E60,E60,05nov2022,39,0,400.38461,37.179485,0,48.717949,0,51.282051,0,163.92546
UNIT-60,E60,E60,07nov2022,39,0,487.56412,24.358974,51.282051,48.717949,0,28.205128,10.256411,275.19818
UNIT-60,E60,E60,08nov2022,39,0,370.51282,42.628204,51.282051,0,0,5.1282053,2.5641026,324.16248
UNIT-60,E60,E60,09nov2022,39,0,353.58975,42.948719,0,0,0,51.282051,0,256.35849
UNIT-60,E60,E60,10nov2022,39,0,233.20512,62.5,0,0,0,0,0,68.388283
UNIT-60,E60,E60,11nov2022,39,0,337.94873,50,0,100,0,84.615387,0,97.188896
UNIT-60,E60,E60,12nov2022,39,0,337.17947,50,0,100,0,82.051285,0,97.270615
UNIT-60,E60,E60,14nov2022,39,0,270.38461,50,0,100,0,74.358971,0,81.130051
UNIT-60,E60,E60,15nov2022,39,0,312.05127,50,0,100,0,100,0,91.728416
UNIT-60,E60,E60,18nov2022,39,0,254.61539,62.5,0,0,0,0,0,71.904404
UNIT-60,E60,E60,19nov2022,39,0,130.76923,81.089745,0,0,0,0,0,60.540749
UNIT-42,42,B42,02nov2022,394,0,363.96634,1.6826923,93.269234,0,0,70.192307,12.740385,108.32966
UNIT-42,42,B42,03nov2022,394,0,406.70673,5.7091346,87.259613,0,0,36.53846,0,140.25439
UNIT-42,42,B42,04nov2022,366,0,424.69073,1.6752577,86.597939,0,0,68.041237,20.618557,129.62141
UNIT-42,42,B42,05nov2022,394,0,368.29327,0,100,0,0,62.259617,19.471153,162.78072
UNIT-42,42,B42,07nov2022,394,0,354.45914,8.7740383,63.46154,0,0,56.009617,0,162.70532
UNIT-42,42,B42,08nov2022,394,0,346.4303,0,100,0,0,56.73077,11.538462,146.8244
UNIT-42,42,B42,09nov2022,394,0,350.38461,0,100,0,0,49.759617,13.461538,147.59142
UNIT-42,42,B42,10nov2022,390,0,348.45874,0,100,0,0,36.650486,6.7961164,113.41306
UNIT-42,42,B42,11nov2022,379,0,348.93204,4.7026701,69.174759,0,0,62.135921,13.592233,151.27544
UNIT-42,42,B42,12nov2022,379,0,384.89078,.15169904,99.757278,0,0,75.970871,12.378641,129.43279
UNIT-42,42,B42,14nov2022,351,0,385.70313,1.8229166,85.416664,0,0,72.65625,6.25,97.883743
UNIT-42,42,B42,15nov2022,378,0,361.48419,0,100,0,0,50.608273,12.408759,115.61494
UNIT-42,42,B42,16nov2022,378,0,407.93188,0,100,0,0,55.961071,5.596107,98.51757
UNIT-42,42,B42,17nov2022,378,0,414.18491,0,100,0,0,74.939171,19.221411,122.73312
UNIT-42,42,B42,18nov2022,377,0,397.26828,5.5792685,55.365852,0,0,80.731705,6.8292685,134.19452
UNIT-42,42,B42,19nov2022,377,0,428.97562,0,100,0,0,57.317074,19.268293,124.08067
UNIT-42,42,B42,21nov2022,379,0,380.07443,7.0719604,56.327545,0,0,63.027294,0,144.78752
UNIT-42,42,B42,22nov2022,379,0,371.52606,8.6848631,36.476425,0,0,62.282879,12.655087,129.78682
UNIT-42,42,B42,23nov2022,379,0,412.20844,4.0942926,80.14888,0,0,64.516129,12.655087,126.04523
UNIT-42,42,B42,24nov2022,379,0,376.74939,4.0632753,74.19355,0,0,63.523575,24.565758,122.78527
UNIT-42,42,B42,25nov2022,380,0,391.01486,.24752475,99.504951,0,0,68.564354,30.445545,145.42386
UNIT-42,42,B42,26nov2022,379,0,349.4541,10.638958,75.434242,11.414392,0,55.831264,6.9478908,157.07906
UNIT-42,42,B42,28nov2022,357,0,211.35544,30.636604,59.151196,0,0,46.153847,18.832891,105.09191
UNIT-42,42,B42,29nov2022,343,0,350.0997,0,100,0,0,73.219376,21.082621,127.14639
UNIT-42,42,B42,30nov2022,342,0,407.32858,1,92,0,0,43.42857,20.285715,147.91655
UNIT-41,41,S41,02nov2022,259,0,321.75372,56.576492,22.014925,0,0,33.582088,0,275.60269
UNIT-41,41,S41,03nov2022,179,0,391.35135,50,0,65.405403,0,82.702705,0,155.81766
UNIT-41,41,S41,04nov2022,259,0,367.20151,50.746269,23.507463,0,0,45.149254,11.940298,282.31058
UNIT-41,41,S41,05nov2022,227,0,541.52545,25,47.033897,0,0,77.966103,13.559322,246.19055
UNIT-41,41,S41,07nov2022,321,0,452.40964,41.340363,9.6385546,9.6385546,0,65.361443,0,188.75824
UNIT-41,41,S41,08nov2022,210,0,707.11981,12.615208,58.064518,0,0,85.253456,0,226.06638
UNIT-41,41,S41,09nov2022,282,0,443.07169,43.088737,38.907848,0,0,38.907848,6.8259387,308.5918
UNIT-41,41,S41,10nov2022,282,0,499.23209,36.006824,38.907848,39.249146,0,67.235497,0,286.07675
UNIT-41,41,S41,11nov2022,313,0,317.35385,57.346153,0,0,0,35.384617,0,141.16605
UNIT-41,41,S41,12nov2022,227,0,400.33899,42.055084,38.135593,13.135593,0,38.135593,11.440678,288.83533
UNIT-41,41,S41,14nov2022,321,0,308.61447,59.525604,0,38.554218,0,63.554218,0,171.76103
UNIT-41,41,S41,15nov2022,321,0,333.49399,55.948795,0,9.6385546,0,53.915661,0,166.40591
UNIT-41,41,S41,16nov2022,321,0,382.37952,48.75753,0,0,0,63.554218,0,200.62267
UNIT-41,41,S41,17nov2022,320,0,312.01807,59.224396,0,36.746986,0,46.084339,0,175.2637
UNIT-41,41,S41,18nov2022,293,0,260.66666,65.291664,0,49.333332,0,49.333332,0,140.88963
UNIT-41,41,S41,19nov2022,286,0,240.23891,68.174065,0,10.921502,0,10.921502,0,98.891685
UNIT-41,41,S41,21nov2022,293,0,210.5,71.541664,0,0,0,0,0,84.969498
UNIT-41,41,S41,22nov2022,258,0,188.8015,74.391388,0,0,0,11.985019,0,135.2541
UNIT-41,41,S41,23nov2022,258,0,215.76779,71.395134,0,11.985019,0,23.970037,0,153.51541
UNIT-41,41,S41,24nov2022,320,0,201.63142,72.583084,0,0,0,0,0,73.727982
UNIT-41,41,S41,25nov2022,289,0,215.35117,70.986626,0,10.702341,0,10.702341,0,94.675148
UNIT-41,41,S41,26nov2022,320,0,261.99396,65.332329,0,9.6676741,0,29.003021,0,150.35498
UNIT-41,41,S41,28nov2022,320,0,258.61026,64.350456,0,0,0,19.033232,0,151.26898
UNIT-41,41,S41,29nov2022,350,0,189.78261,72.010872,0,0,0,0,0,76.88472
UNIT-41,41,S41,30nov2022,236,0,160.24193,76.6129,0,0,0,0,0,82.18882
UNIT-40,40,M40,02nov2022,346,0,544.10919,0,100,0,0,83.908043,16.379311,100.03492
UNIT-40,40,M40,03nov2022,370,0,487.60751,4.1666665,91.666664,8.333333,0,84.139786,15.860215,131.34152
UNIT-40,40,M40,04nov2022,319,0,488.03738,2.842679,77.258568,0,0,76.012459,16.199377,93.899277
UNIT-40,40,M40,05nov2022,348,0,512.05145,0,100,0,0,82,17.428572,95.863724
UNIT-40,40,M40,07nov2022,330,0,531.08435,0,100,0,0,84.939758,23.493977,68.787727
UNIT-40,40,M40,08nov2022,315,0,524.67822,0,100,0,0,73.501579,15.457414,78.087486
UNIT-40,40,M40,09nov2022,385,0,472.49353,7.4612403,91.47287,0,0,82.94574,25.322998,165.98676
UNIT-40,40,M40,10nov2022,355,0,562.521,0,100,0,0,94.397758,31.372549,73.758087
UNIT-40,40,M40,11nov2022,334,0,530.19049,1.9717262,84.226189,0,0,79.761902,13.988095,97.628868
UNIT-40,40,M40,12nov2022,345,0,535.59076,0,100,0,0,64.841499,24.207493,121.74986
UNIT-40,40,M40,14nov2022,360,0,507.51382,0,100,0,0,76.795578,4.1436462,109.50104
UNIT-40,40,M40,15nov2022,345,0,537.83862,0,100,0,0,87.60807,13.544668,57.514233
UNIT-40,40,M40,16nov2022,342,0,503.82559,0,100,0,0,70.639534,14.534883,87.061081
UNIT-40,40,M40,17nov2022,357,0,517.45404,0,100,0,0,59.052925,15.877438,90.330566
UNIT-40,40,M40,18nov2022,357,0,495.54318,0,100,0,0,71.866295,16.155989,95.786499
UNIT-40,40,M40,19nov2022,327,0,531.54877,0,100,0,0,89.634148,36.890244,77.86834
UNIT-40,40,M40,21nov2022,305,0,538.59479,0,100,0,0,77.777779,17.320261,93.301834
UNIT-40,40,M40,22nov2022,327,0,548.65851,0,100,0,0,76.219513,24.390244,81.089859
UNIT-40,40,M40,23nov2022,307,0,574.38312,0,100,0,0,85.064934,18.506493,80.150162
UNIT-40,40,M40,24nov2022,337,0,504.77875,0,100,0,0,78.761063,20.648968,141.18379
UNIT-40,40,M40,25nov2022,337,0,558.77582,0,100,0,0,75.221237,20.058996,90.010139
UNIT-40,40,M40,26nov2022,331,0,547.26727,0,100,0,0,100,45.345345,81.621613
UNIT-40,40,M40,28nov2022,307,0,569.15582,0,100,0,0,71.75325,13.961039,54.622795
UNIT-40,40,M40,29nov2022,325,0,600.79755,0,100,0,0,61.963192,10.1227,41.122429
UNIT-40,40,M40,30nov2022,351,0,542.35797,0,100,0,0,72.727272,24.431818,107.1456
UNIT-39,39,A39,02nov2022,262,0,300.38461,22.756411,48.717949,13.553114,0,88.644691,1.8315018,174.96727
UNIT-39,39,A39,03nov2022,245,0,293.03644,27.479757,40.080971,0,0,70.850204,2.4291499,183.49667
UNIT-39,39,A39,04nov2022,245,0,163.4413,60.728745,0,68.825912,0,59.10931,0,113.81637
UNIT-39,39,A39,05nov2022,230,0,115.59524,62.797619,0,38.492062,0,0,0,56.746471
UNIT-39,39,A39,07nov2022,258,0,161.5493,50,0,100,0,100,0,79.033882
UNIT-39,39,A39,08nov2022,261,0,215.70653,24.411232,39.855072,14.492754,0,90.217392,2.536232,152.67479
UNIT-39,39,A39,09nov2022,255,0,303.35822,9.794776,84.328362,0,0,61.9403,7.8358207,176.44963
UNIT-39,39,A39,10nov2022,255,0,259.10449,19.776119,45.895523,25,0,100,15.671641,154.02205
UNIT-39,39,A39,11nov2022,255,0,275.74628,21.128731,45.895523,14.925373,0,82.462685,2.6119404,149.16498
UNIT-39,39,A39,12nov2022,255,0,292.40671,18.47015,45.895523,0,0,94.776123,3.7313433,135.46042
UNIT-39,39,A39,14nov2022,255,0,250.20523,26.072762,45.895523,32.089554,0,89.552238,3.7313433,146.66982
UNIT-39,39,A39,15nov2022,255,0,258.97388,29.477612,45.895523,14.552238,0,63.432835,18.283583,166.90331
UNIT-39,39,A39,16nov2022,258,0,242.99652,40.287457,42.857143,0,0,40.069687,2.7874565,182.1398
UNIT-39,39,A39,17nov2022,258,0,295.05228,26.829268,42.857143,43.205574,0,90.592331,0,153.90231
UNIT-39,39,A39,18nov2022,226,0,274.95969,29.233871,49.596775,34.274193,0,83.870964,0,162.84561
UNIT-39,39,A39,19nov2022,258,0,290.48779,24.520906,42.857143,13.58885,0,78.397209,14.285714,152.54865
UNIT-39,39,A39,21nov2022,242,0,239.65384,40.384617,32.307693,30.384615,0,62.692307,15.384615,159.17401
UNIT-39,39,A39,22nov2022,242,0,321.76923,20.673077,47.307693,7.3076925,0,100,15,142.91486
UNIT-39,39,A39,23nov2022,254,0,319.89011,16.941391,45.054947,0,0,100,29.67033,144.30739
UNIT-39,39,A39,24nov2022,254,0,386.52014,2.1978023,95.604393,4.3956046,0,100,79.487183,134.1777
UNIT-39,39,A39,25nov2022,254,0,255.625,35.9375,42.708332,13.541667,0,62.847221,20.833334,191.74049
UNIT-39,39,A39,26nov2022,254,0,297.43588,28.205128,45.054947,0,0,66.666664,37.362637,178.71483
UNIT-39,39,A39,28nov2022,251,0,386.77777,0,100,0,0,100,45.925926,132.77559
UNIT-39,39,A39,29nov2022,254,0,315.9707,50,0,100,0,100,0,96.839157
UNIT-39,39,A39,30nov2022,256,0,375.4762,6.3186812,49.45055,0,0,100,15.384615,130.62474
UNIT-36,36,S36,02nov2022,192,5.7291665,410.91364,10.008306,83.05648,4.6511626,0,50.830566,3.654485,234.35229
UNIT-36,36,S36,03nov2022,189,7.4074073,495.49667,1.6556292,86.754967,0,0,81.788078,17.880795,189.30038
UNIT-36,36,S36,04nov2022,207,3.8647344,264.17474,39.482201,13.915857,44.983818,0,75.404533,0,125.85699
UNIT-36,36,S36,05nov2022,214,8.8785048,361.98392,23.156836,26.809652,15.281502,0,83.646111,0,169.21014
UNIT-36,36,S36,07nov2022,160,10,309.42447,32.91367,29.856115,15.107914,0,54.676258,0,146.72363
UNIT-36,36,S36,08nov2022,205,9.7560978,424.4494,8.2961311,59.523811,0,0,84.523811,9.2261906,121.96247
UNIT-36,36,S36,09nov2022,210,13.333333,320.61667,31.076389,22.5,30.277779,0,84.166664,0,117.14333
UNIT-36,36,S36,10nov2022,231,12.554112,436.58032,7.2538862,54.404144,0,0,65.803108,0,144.27234
UNIT-36,36,S36,11nov2022,214,13.551402,431.36612,7.411202,53.27869,0,0,74.863388,0,156.44699
UNIT-36,36,S36,12nov2022,267,10.11236,379.05798,11.503623,48.309177,0,0,84.782608,4.1062803,124.0102
UNIT-36,36,S36,14nov2022,400,.75,319.76239,19.11157,55.165291,0,0,46.074379,0,159.38562
UNIT-36,36,S36,15nov2022,476,.21008404,370.13275,14.601769,59.646019,9.2035398,8.8495579,67.787613,.17699115,173.98854
UNIT-36,36,S36,16nov2022,504,.1984127,400.96539,7.5136614,78.324226,7.6502733,.36429873,86.703094,.72859746,166.82799
UNIT-36,36,S36,17nov2022,503,.19880715,440.3382,1.5082266,94.881172,.54844606,.54844606,56.855576,12.248629,162.49542
UNIT-36,36,S36,18nov2022,489,0,417.19348,1.7001916,95.593872,0,0,79.118774,3.065134,161.59601
UNIT-36,36,S36,19nov2022,474,0,428.45419,.38986355,99.220276,.19493178,.19493178,62.573101,2.5341132,151.13789
UNIT-36,36,S36,21nov2022,490,0,421.99228,0,100,0,0,89.980736,13.294798,179.17302
UNIT-36,36,S36,22nov2022,488,0,364.65765,8.679884,75.048355,8.317215,0,60.735008,4.6421661,199.94791
UNIT-36,36,S36,23nov2022,495,0,411.09229,3.0131826,92.090393,0,0,73.634651,5.6497173,203.20901
UNIT-36,36,S36,24nov2022,485,0,397.79807,16.41827,75.384613,0,0,77.115387,12.307693,219.13586
UNIT-36,36,S36,25nov2022,515,0,434.75,.27985075,98.8806,0,0,91.231346,11.19403,181.89146
UNIT-36,36,S36,26nov2022,526,0,470.4025,.35778177,99.284439,.17889088,.17889088,84.257607,21.109123,179.32372
UNIT-36,36,S36,28nov2022,508,0,473.14862,.91743118,98.165138,0,0,73.394493,0,165.87016
UNIT-36,36,S36,29nov2022,479,.20876826,447.53424,.39138943,99.217224,0,0,64.970642,10.763209,183.73402
UNIT-36,36,S36,30nov2022,492,0,461.64517,0,100,0,0,77.039848,5.6925998,200.41318
UNIT-30,30,S30,02nov2022,192,1.5625,408.27643,0,100,0,0,100,26.422764,149.44962
UNIT-30,30,S30,03nov2022,187,0,409.009,0,100,0,0,96.846848,67.117119,131.42763
UNIT-30,30,S30,04nov2022,187,0,385.49548,1.0135136,91.891891,0,0,100,67.117119,104.52425
UNIT-30,30,S30,05nov2022,187,0,338.009,15.146397,52.252251,0,0,83.783783,43.693695,146.33879
UNIT-30,30,S30,07nov2022,200,0,370.54395,0,100,0,0,100,75.313805,131.49159
UNIT-30,30,S30,08nov2022,200,0,287.74893,16.829004,54.545456,0,0,83.116882,17.748919,133.13167
UNIT-30,30,S30,09nov2022,212,1.4150944,333.04834,0,100,0,0,87.360596,47.955391,153.81631
UNIT-30,30,S30,10nov2022,212,1.4150944,268.47583,32.388477,51.301117,0,0,62.825279,27.881041,187.84346
UNIT-30,30,S30,11nov2022,212,1.4150944,369.51672,0,100,0,0,100,64.312271,123.42194
UNIT-30,30,S30,12nov2022,212,1.4150944,369.33084,0,100,0,0,88.104088,64.684013,124.92953
UNIT-30,30,S30,14nov2022,203,0,366.20255,0,100,0,0,85.654007,52.742615,138.04219
UNIT-30,30,S30,15nov2022,196,0,329.65518,18.049568,59.482758,15.948276,0,88.793106,32.327587,136.3163
UNIT-30,30,S30,16nov2022,196,0,370.51724,1.7241379,86.206894,0,0,100,60.344826,132.9671
UNIT-30,30,S30,17nov2022,160,0,395.86206,0,100,0,0,100,78.325127,111.96986
UNIT-30,30,S30,18nov2022,160,0,400.4762,3.9285715,89.523811,0,0,100,68.571426,117.67286
UNIT-30,30,S30,19nov2022,160,1.875,374.31033,8.6206894,78.448273,0,0,90.517242,59.482758,149.27081
UNIT-30,30,S30,21nov2022,160,1.875,402.84482,0,100,0,0,100,72.844826,134.96709
UNIT-30,30,S30,22nov2022,137,2.189781,332.17172,6.060606,91.919189,0,0,91.919189,58.585857,115.43816
UNIT-30,30,S30,23nov2022,170,.58823532,307.33032,17.364254,76.92308,0,0,76.92308,67.873306,153.99048
UNIT-30,30,S30,24nov2022,192,0,295.40985,.76844263,93.852463,0,0,100,57.377048,110.17975
UNIT-30,30,S30,25nov2022,191,0,315.33865,0,100,0,0,100,73.30677,118.35956
UNIT-30,30,S30,26nov2022,190,2.1052632,347.668,.93873519,92.49012,0,0,98.418976,55.731224,143.26167
UNIT-30,30,S30,28nov2022,190,2.1052632,316.48221,1.2351779,90.118576,0,0,100,55.335968,95.915993
UNIT-30,30,S30,29nov2022,180,2.7777777,217.93651,29.414682,55.952381,0,0,55.15873,29.36508,130.36459
UNIT-30,30,S30,30nov2022,199,.50251257,298.16327,3.2653062,93.469391,6.5306125,0,100,37.551022,128.79762
UNIT-28,28,B28,02nov2022,452,0,349.26501,37.419529,35.407726,0,0,27.682404,0,263.22696
UNIT-28,28,B28,03nov2022,452,0,474.70493,19.366953,53.004292,8.1545067,0,43.347641,11.158798,236.45578
UNIT-28,28,B28,04nov2022,30,0,367.64999,50,0,100,0,36.666668,0,90.395409
UNIT-28,28,B28,05nov2022,473,0,471.10657,20.3125,40.368851,20.90164,0,45.491802,6.5573769,226.56216
UNIT-28,28,B28,07nov2022,350,0,491.5928,5.2631578,89.473686,6.371191,4.1551247,55.678669,24.930748,142.38269
UNIT-28,28,B28,08nov2022,404,0,504.88782,17.124105,75.656326,0,0,46.300716,14.797136,266.31219
UNIT-28,28,B28,09nov2022,436,0,456.54434,17.766075,56.762749,0,0,46.341465,6.2084255,274.14395
UNIT-28,28,B28,10nov2022,404,0,454.21478,13.961814,51.551311,0,0,55.847256,6.2052507,295.37082
UNIT-28,28,B28,11nov2022,343,0,506.5838,15.572626,71.508377,17.877094,0,43.016758,15.921787,260.69073
UNIT-28,28,B28,12nov2022,366,0,507.50131,3.9267015,76.439789,0,0,48.429317,6.2827225,150.61842
UNIT-28,28,B28,14nov2022,336,0,466.68607,15.909091,70.73864,18.181818,0,55.397728,.56818181,231.68942
UNIT-28,28,B28,15nov2022,450,0,413.58014,24.358974,65.598289,12.606837,0,57.905983,14.316239,257.13278
UNIT-28,28,B28,16nov2022,451,0,495.7175,14.605544,78.251602,0,0,55.650318,14.925373,227.60858
UNIT-28,28,B28,17nov2022,451,0,496.9115,13.91258,57.142857,12.793177,0,61.833687,13.432836,193.55879
UNIT-28,28,B28,18nov2022,395,0,402.32764,26.986553,32.518337,0,0,58.924206,14.180929,201.33647
UNIT-28,28,B28,19nov2022,451,0,507.69617,14.205757,54.79744,6.1833687,0,52.025585,13.219616,208.55199
UNIT-28,28,B28,21nov2022,451,0,501.07889,16.871002,43.710022,21.748402,0,58.635395,13.859275,206.27609
UNIT-28,28,B28,22nov2022,451,0,492.05969,19.482943,60.76759,13.646055,0,62.899788,15.991471,232.69864
UNIT-28,28,B28,23nov2022,324,0,598.23193,3.8403614,75.903618,0,0,68.674698,8.7349396,169.6837
UNIT-28,28,B28,24nov2022,421,0,514.4884,18.097448,56.61253,14.617169,0,67.053368,15.545243,220.31075
UNIT-28,28,B28,25nov2022,377,0,590.34802,6.9155846,82.337662,0,0,52.467533,17.662338,193.6402
UNIT-28,28,B28,26nov2022,421,0,482.9826,22.389791,62.180973,23.897911,0,62.877029,16.705336,249.42165
UNIT-28,28,B28,28nov2022,421,0,573.26917,4.9593968,68.677498,0,0,67.285385,15.313225,152.64093
UNIT-28,28,B28,29nov2022,363,0,531.00403,13.308625,57.681942,0,0,54.71698,5.121294,198.80084
UNIT-28,28,B28,30nov2022,313,0,588.79529,10.976563,69.0625,0,0,54.375,21.25,210.34752
UNIT-26E,26,M26,02nov2022,283,21.201414,511.87027,0,100,0,0,49.425289,15.927751,88.881004
UNIT-26E,26,M26,03nov2022,210,28.571428,486.29095,5.9248557,92.100189,0,0,53.757225,22.543352,151.98485
UNIT-26E,26,M26,04nov2022,235,25.531916,518.15692,.33081284,99.432892,0,0,62.00378,21.361059,98.083374
UNIT-26E,26,M26,05nov2022,324,19.753086,504.96716,.074626863,99.850746,.14925373,0,83.8806,32.388062,98.815338
UNIT-26E,26,M26,07nov2022,339,11.79941,478.259,.64322472,97.427101,0,0,72.041168,24.871355,111.62158
UNIT-26E,26,M26,08nov2022,323,21.052631,481.63568,2.4151917,95.280235,4.5722713,0,81.415932,35.84071,118.69452
UNIT-26E,26,M26,09nov2022,312,11.858974,497.50897,0,100,0,0,72.401436,25.985662,144.19179
UNIT-26E,26,M26,10nov2022,284,12.323944,540,.19120459,99.617592,0,0,86.998085,38.623325,111.65079
UNIT-26E,26,M26,11nov2022,325,12.923077,512.65039,.10162602,99.837395,0,0,87.154472,40.650406,107.53516
UNIT-26E,26,M26,12nov2022,332,12.650602,522.93781,.061374795,99.836334,0,0,66.939445,29.13257,111.45794
UNIT-26E,26,M26,14nov2022,314,2.8662419,481.08167,.33112583,99.558502,0,0,83.664459,45.916115,113.66939
UNIT-26E,26,M26,15nov2022,355,12.957747,518.51355,1.3357257,89.633171,0,0,77.83094,39.87241,108.92855
UNIT-26E,26,M26,16nov2022,345,11.884058,529.052,0,100,0,0,82.382553,36.91275,98.869148
UNIT-26E,26,M26,17nov2022,286,16.783216,504.56482,5.7504439,93.428062,0,0,66.60746,28.241564,165.59296
UNIT-26E,26,M26,18nov2022,294,16.32653,526.27417,.76889277,93.848854,0,0,78.734619,32.864674,106.13157
UNIT-26E,26,M26,19nov2022,248,8.467742,494.12622,.060679611,99.757278,0,0,66.262138,63.106796,52.735058
UNIT-26E,26,M26,21nov2022,337,16.913946,521.875,.01953125,99.84375,0,0,88.28125,46.25,95.394737
UNIT-26E,26,M26,22nov2022,364,15.384615,510.53009,0,100,0,0,84.670486,35.959885,108.76082
UNIT-26E,26,M26,23nov2022,340,9.7058821,541.03833,0,100,0,0,87.380188,21.725239,89.894386
UNIT-26E,26,M26,24nov2022,339,7.964602,506.61487,6.7789292,92.227982,0,0,66.839378,20.207254,146.20674
UNIT-26E,26,M26,25nov2022,301,10.963455,537.35089,0,100,0,0,93.508774,33.333332,98.138206
UNIT-26E,26,M26,26nov2022,197,16.243654,522.01648,0,100,0,0,91.745285,33.726414,120.16341
UNIT-26E,26,M26,28nov2022,147,17.687075,519.5625,3.0078125,96.5625,0,0,73.75,0,137.42526
UNIT-26E,26,M26,29nov2022,286,17.482517,515.39838,0,100,0,0,82.764229,31.707317,98.768288
UNIT-26E,26,M26,30nov2022,327,12.538226,496.55008,.33783785,99.364067,0,0,93.16375,36.089031,91.463799
UNIT-26,26,M26,02nov2022,602,.99667776,186.69957,55.776108,17.167381,27.181688,0,44.062946,0,149.22691
UNIT-26,26,M26,03nov2022,664,.90361446,273.55698,35.949368,29.493671,0,0,41.518986,.37974682,204.96887
UNIT-26,26,M26,04nov2022,629,.95389509,134.52715,65.447021,0,2.6490066,0,11.125828,0,107.55975
UNIT-26,26,M26,05nov2022,640,.9375,277.5033,37.187088,39.525692,0,0,42.951252,.52700925,195.50774
UNIT-26,26,M26,07nov2022,653,.91883612,303.98569,26.983095,65.279587,0,0,53.836151,6.7620287,229.11403
UNIT-26,26,M26,08nov2022,648,.61728394,249.61133,43.18182,44.664032,0,0,38.208168,19.894598,218.355
UNIT-26,26,M26,09nov2022,657,.60882801,370.26401,17.894394,76.140808,0,0,54.498043,10.560626,217.34093
UNIT-26,26,M26,10nov2022,650,.61538464,296.34387,31.916996,47.035572,30.566534,0,58.366272,15.810277,192.24623
UNIT-26,26,M26,11nov2022,644,.62111801,280.2045,36.312664,45.91029,0,0,42.612137,.52770448,209.11366
UNIT-26,26,M26,12nov2022,617,.3241491,297.90823,33.957489,40.215923,46.153847,0,81.916328,.40485829,197.97934
UNIT-26,26,M26,14nov2022,633,.31595576,289.78146,40.066227,31.92053,45.298012,0,73.907288,.52980131,202.51089
UNIT-26,26,M26,15nov2022,617,.3241491,277.91165,40.947121,46.318607,.13386881,.13386881,40.829987,.53547525,214.52185
UNIT-26,26,M26,16nov2022,616,.32467532,235.37534,51.290215,28.820375,0,0,28.820375,.53619301,213.70241
UNIT-26,26,M26,17nov2022,653,.15313935,279.85129,43.091698,43.246593,0,0,34.820324,.49566296,233.32179
UNIT-26,26,M26,18nov2022,642,.31152648,117.91083,74.299362,0,0,0,0,0,47.868786
UNIT-26,26,M26,19nov2022,671,.29806259,112.04682,75.210083,0,0,0,0,0,39.745815
UNIT-26,26,M26,21nov2022,674,.29673591,274.64114,46.052631,41.267944,0,0,41.267944,0,236.71857
UNIT-26,26,M26,22nov2022,674,.29673591,267.3714,45.215309,41.267944,0,0,38.038277,.35885167,225.29195
UNIT-26,26,M26,23nov2022,678,.29498526,286.54803,45.462635,40.925266,0,0,38.31554,.47449586,245.63362
UNIT-26,26,M26,24nov2022,678,.29498526,150.99644,69.142944,13.048635,0,0,12.811388,0,158.29335
UNIT-26,26,M26,25nov2022,677,.14771049,169.10927,65.780876,13.064133,0,0,12.945368,0,149.10487
